"E-Field:0","E-Field:1","E-Field:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.8956e-10,5.2445e-19,1.4206e-09,1,0.22396,0.1854,0.038563,0.01
1.8845e-10,5.3252e-19,1.4609e-09,1,0.22433,0.1854,0.038934,0.01
1.8734e-10,5.406e-19,1.5012e-09,1,0.2247,0.1854,0.039305,0.01
1.8624e-10,5.4867e-19,1.5414e-09,1,0.22508,0.1854,0.039676,0.01
1.8513e-10,5.5675e-19,1.5817e-09,1,0.22545,0.1854,0.040046,0.01
1.8402e-10,5.6483e-19,1.622e-09,1,0.22582,0.1854,0.040417,0.01
1.8291e-10,5.729e-19,1.6622e-09,1,0.22619,0.1854,0.040788,0.01
1.818e-10,5.8098e-19,1.7025e-09,1,0.22656,0.1854,0.041159,0.01
1.807e-10,5.8905e-19,1.7428e-09,1,0.22693,0.1854,0.04153,0.01
1.7959e-10,5.9713e-19,1.7831e-09,1,0.2273,0.1854,0.0419,0.01
1.7851e-10,6.0577e-19,1.8232e-09,1,0.22767,0.1854,0.042271,0.01
1.7773e-10,6.2066e-19,1.8611e-09,1,0.22804,0.1854,0.042642,0.01
1.7695e-10,6.3556e-19,1.8991e-09,1,0.22841,0.1854,0.043013,0.01
1.7617e-10,6.5045e-19,1.937e-09,1,0.22878,0.1854,0.043384,0.01
1.754e-10,6.6535e-19,1.975e-09,1,0.22915,0.1854,0.043754,0.01
1.7462e-10,6.8025e-19,2.0129e-09,1,0.22953,0.1854,0.044125,0.01
1.7384e-10,6.9514e-19,2.0509e-09,1,0.2299,0.1854,0.044496,0.01
1.7306e-10,7.1004e-19,2.0888e-09,1,0.23027,0.1854,0.044867,0.01
1.7229e-10,7.2493e-19,2.1268e-09,1,0.23064,0.1854,0.045238,0.01
1.7151e-10,7.3983e-19,2.1647e-09,1,0.23101,0.1854,0.045608,0.01
1.7073e-10,7.5473e-19,2.2027e-09,1,0.23138,0.1854,0.045979,0.01
1.6995e-10,7.6962e-19,2.2406e-09,1,0.23175,0.1854,0.04635,0.01
1.6918e-10,7.8452e-19,2.2786e-09,1,0.23212,0.1854,0.046721,0.01
1.684e-10,7.9941e-19,2.3165e-09,1,0.23249,0.1854,0.047092,0.01
1.6762e-10,8.1431e-19,2.3545e-09,1,0.23286,0.1854,0.047462,0.01
1.6684e-10,8.2921e-19,2.3924e-09,1,0.23323,0.1854,0.047833,0.01
1.6606e-10,8.441e-19,2.4304e-09,1,0.2336,0.1854,0.048204,0.01
1.6539e-10,8.5945e-19,2.4597e-09,1,0.23397,0.1854,0.048575,0.01
1.6511e-10,8.7661e-19,2.455e-09,1,0.23435,0.1854,0.048946,0.01
1.6484e-10,8.9377e-19,2.4502e-09,1,0.23472,0.1854,0.049316,0.01
1.6464e-10,9.0978e-19,2.427e-09,1,0.23509,0.1854,0.049687,0.01
1.6451e-10,9.2466e-19,2.3857e-09,1,0.23546,0.1854,0.050058,0.01
1.6439e-10,9.3955e-19,2.3444e-09,1,0.23583,0.1854,0.050429,0.01
1.6439e-10,9.5179e-19,2.2451e-09,1,0.2362,0.1854,0.0508,0.01
1.6443e-10,9.6342e-19,2.1321e-09,1,0.23657,0.1854,0.05117,0.01
1.6449e-10,9.7405e-19,2.0701e-09,1,0.23694,0.1854,0.051541,0.01
1.6478e-10,9.7677e-19,2.4165e-09,1,0.23731,0.1854,0.051912,0.01
1.6506e-10,9.795e-19,2.763e-09,1,0.23768,0.1854,0.052283,0.01
1.6535e-10,9.8222e-19,3.1094e-09,1,0.23805,0.1854,0.052654,0.01
1.6564e-10,9.8495e-19,3.4559e-09,1,0.23842,0.1854,0.053024,0.01
1.6592e-10,9.8767e-19,3.8023e-09,1,0.2388,0.1854,0.053395,0.01
1.6621e-10,9.904e-19,4.1487e-09,1,0.23917,0.1854,0.053766,0.01
1.6649e-10,9.9312e-19,4.4952e-09,1,0.23954,0.1854,0.054137,0.01
1.6658e-10,9.8922e-19,5.0406e-09,1,0.23991,0.1854,0.054508,0.01
1.6653e-10,9.8211e-19,5.4798e-09,1,0.24028,0.1854,0.054878,0.01
1.6643e-10,9.7393e-19,5.83e-09,1,0.24065,0.1854,0.055249,0.01
1.6626e-10,9.6472e-19,6.1083e-09,1,0.24102,0.1854,0.05562,0.01
1.6595e-10,9.5338e-19,6.2367e-09,1,0.24139,0.1854,0.055991,0.01
1.6563e-10,9.4204e-19,6.3651e-09,1,0.24176,0.1854,0.056362,0.01
1.6516e-10,9.2902e-19,6.4286e-09,1,0.24213,0.1854,0.056732,0.01
1.6459e-10,9.1501e-19,6.4535e-09,1,0.2425,0.1854,0.057103,0.01
1.6403e-10,9.01e-19,6.4784e-09,1,0.24287,0.1854,0.057474,0.01
1.6286e-10,8.865e-19,6.4165e-09,1,0.24324,0.1854,0.057845,0.01
1.6165e-10,8.7196e-19,6.348e-09,1,0.24362,0.1854,0.058216,0.01
1.6044e-10,8.5742e-19,6.2796e-09,1,0.24399,0.1854,0.058586,0.01
1.5923e-10,8.4289e-19,6.2112e-09,1,0.24436,0.1854,0.058957,0.01
1.5802e-10,8.2835e-19,6.1427e-09,1,0.24473,0.1854,0.059328,0.01
1.5681e-10,8.1381e-19,6.0743e-09,1,0.2451,0.1854,0.059699,0.01
1.556e-10,7.9928e-19,6.0059e-09,1,0.24547,0.1854,0.06007,0.01
1.5439e-10,7.8474e-19,5.9374e-09,1,0.24584,0.1854,0.06044,0.01
1.5318e-10,7.702e-19,5.869e-09,1,0.24621,0.1854,0.060811,0.01
1.5197e-10,7.5567e-19,5.8006e-09,1,0.24658,0.1854,0.061182,0.01
1.5076e-10,7.4113e-19,5.7321e-09,1,0.24695,0.1854,0.061553,0.01
1.4955e-10,7.2659e-19,5.6637e-09,1,0.24732,0.1854,0.061924,0.01
1.4791e-10,7.1509e-19,5.575e-09,1,0.24769,0.1854,0.062294,0.01
1.4621e-10,7.0393e-19,5.4841e-09,1,0.24807,0.1854,0.062665,0.01
1.4452e-10,6.9276e-19,5.3932e-09,1,0.24844,0.1854,0.063036,0.01
1.4282e-10,6.816e-19,5.3023e-09,1,0.24881,0.1854,0.063407,0.01
1.4113e-10,6.7044e-19,5.2113e-09,1,0.24918,0.1854,0.063778,0.01
1.3944e-10,6.5927e-19,5.1204e-09,1,0.24955,0.1854,0.064148,0.01
1.3774e-10,6.4811e-19,5.0295e-09,1,0.24992,0.1854,0.064519,0.01
1.3605e-10,6.3695e-19,4.9386e-09,1,0.25029,0.1854,0.06489,0.01
1.3435e-10,6.2579e-19,4.8476e-09,1,0.25066,0.1854,0.065261,0.01
1.3266e-10,6.1462e-19,4.7567e-09,1,0.25103,0.1854,0.065632,0.01
1.3097e-10,6.0346e-19,4.6658e-09,1,0.2514,0.1854,0.066002,0.01
1.2927e-10,5.923e-19,4.5749e-09,1,0.25177,0.1854,0.066373,0.01
1.2741e-10,5.8503e-19,4.4767e-09,1,0.25214,0.1854,0.066744,0.01
1.2552e-10,5.7836e-19,4.3774e-09,1,0.25251,0.1854,0.067115,0.01
1.2364e-10,5.7169e-19,4.2781e-09,1,0.25289,0.1854,0.067486,0.01
1.2175e-10,5.6502e-19,4.1788e-09,1,0.25326,0.1854,0.067856,0.01
1.1986e-10,5.5835e-19,4.0795e-09,1,0.25363,0.1854,0.068227,0.01
1.1797e-10,5.5168e-19,3.9802e-09,1,0.254,0.1854,0.068598,0.01
1.1609e-10,5.4501e-19,3.8809e-09,1,0.25437,0.1854,0.068969,0.01
1.142e-10,5.3834e-19,3.7817e-09,1,0.25474,0.1854,0.06934,0.01
1.1231e-10,5.3167e-19,3.6824e-09,1,0.25511,0.1854,0.06971,0.01
1.1042e-10,5.25e-19,3.5831e-09,1,0.25548,0.1854,0.070081,0.01
1.0854e-10,5.1833e-19,3.4838e-09,1,0.25585,0.1854,0.070452,0.01
1.0665e-10,5.1166e-19,3.3845e-09,1,0.25622,0.1854,0.070823,0.01
1.0474e-10,5.0657e-19,3.2831e-09,1,0.25659,0.1854,0.071194,0.01
1.0284e-10,5.0231e-19,3.1804e-09,1,0.25696,0.1854,0.071564,0.01
1.0094e-10,4.9866e-19,3.0766e-09,1,0.25734,0.1854,0.071935,0.01
9.9051e-11,4.9501e-19,2.9728e-09,1,0.25771,0.1854,0.072306,0.01
9.7157e-11,4.9136e-19,2.8689e-09,1,0.25808,0.1854,0.072677,0.01
9.5264e-11,4.8772e-19,2.7651e-09,1,0.25845,0.1854,0.073048,0.01
9.337e-11,4.8407e-19,2.6613e-09,1,0.25882,0.1854,0.073418,0.01
9.1476e-11,4.8042e-19,2.5575e-09,1,0.25919,0.1854,0.073789,0.01
8.9583e-11,4.7677e-19,2.4536e-09,1,0.25956,0.1854,0.07416,0.01
8.7689e-11,4.7312e-19,2.3498e-09,1,0.25993,0.1854,0.074531,0.01
8.5796e-11,4.6948e-19,2.246e-09,1,0.2603,0.1854,0.074902,0.01
8.3902e-11,4.6583e-19,2.1422e-09,1,0.26067,0.1854,0.075272,0.01
8.2009e-11,4.6218e-19,2.0383e-09,1,0.26104,0.1854,0.075643,0.01
8.0115e-11,4.5853e-19,1.9345e-09,1,0.26141,0.1854,0.076014,0.01
7.8301e-11,4.5571e-19,1.8305e-09,1,0.26178,0.1854,0.076385,0.01
7.6504e-11,4.5303e-19,1.7266e-09,1,0.26216,0.1854,0.076756,0.01
7.4906e-11,4.5092e-19,1.6295e-09,1,0.26253,0.1854,0.077126,0.01
7.3308e-11,4.4881e-19,1.5323e-09,1,0.2629,0.1854,0.077497,0.01
7.171e-11,4.4671e-19,1.4351e-09,1,0.26327,0.1854,0.077868,0.01
7.0112e-11,4.446e-19,1.338e-09,1,0.26364,0.1854,0.078239,0.01
6.8513e-11,4.4249e-19,1.2408e-09,1,0.26401,0.1854,0.07861,0.01
6.6915e-11,4.4039e-19,1.1436e-09,1,0.26438,0.1854,0.07898,0.01
6.5317e-11,4.3828e-19,1.0464e-09,1,0.26475,0.1854,0.079351,0.01
6.3719e-11,4.3617e-19,9.4926e-10,1,0.26512,0.1854,0.079722,0.01
6.2121e-11,4.3406e-19,8.5209e-10,1,0.26549,0.1854,0.080093,0.01
6.0523e-11,4.3196e-19,7.5492e-10,1,0.26586,0.1854,0.080464,0.01
5.8925e-11,4.2985e-19,6.5775e-10,1,0.26623,0.1854,0.080834,0.01
5.7327e-11,4.2774e-19,5.6058e-10,1,0.26661,0.1854,0.081205,0.01
5.6081e-11,4.2612e-19,5.3e-10,1,0.26698,0.1854,0.081576,0.01
5.5239e-11,4.2505e-19,5.7577e-10,1,0.26735,0.1854,0.081947,0.01
5.4396e-11,4.2398e-19,6.2155e-10,1,0.26772,0.1854,0.082318,0.01
5.3554e-11,4.2291e-19,6.6732e-10,1,0.26809,0.1854,0.082688,0.01
5.2712e-11,4.2184e-19,7.1309e-10,1,0.26846,0.1854,0.083059,0.01
5.187e-11,4.2077e-19,7.5887e-10,1,0.26883,0.1854,0.08343,0.01
5.1027e-11,4.197e-19,8.0464e-10,1,0.2692,0.1854,0.083801,0.01
5.0185e-11,4.1863e-19,8.5042e-10,1,0.26957,0.1854,0.084172,0.01
4.9343e-11,4.1756e-19,8.9619e-10,1,0.26994,0.1854,0.084542,0.01
4.8501e-11,4.1649e-19,9.4196e-10,1,0.27031,0.1854,0.084913,0.01
4.7659e-11,4.1542e-19,9.8774e-10,1,0.27068,0.1854,0.085284,0.01
4.6816e-11,4.1436e-19,1.0335e-09,1,0.27105,0.1854,0.085655,0.01
4.5974e-11,4.1329e-19,1.0793e-09,1,0.27143,0.1854,0.086026,0.01
4.5913e-11,4.1311e-19,1.1751e-09,1,0.2718,0.1854,0.086396,0.01
4.5936e-11,4.1304e-19,1.2763e-09,1,0.27217,0.1854,0.086767,0.01
4.5959e-11,4.1296e-19,1.3775e-09,1,0.27254,0.1854,0.087138,0.01
4.5982e-11,4.1289e-19,1.4788e-09,1,0.27291,0.1854,0.087509,0.01
4.6006e-11,4.1282e-19,1.58e-09,1,0.27328,0.1854,0.08788,0.01
4.629e-11,4.1318e-19,1.6816e-09,1,0.27365,0.1854,0.08825,0.01
4.6827e-11,4.1398e-19,1.7836e-09,1,0.27402,0.1854,0.088621,0.01
4.7364e-11,4.1477e-19,1.8857e-09,1,0.27439,0.1854,0.088992,0.01
4.7901e-11,4.1556e-19,1.9877e-09,1,0.27476,0.1854,0.089363,0.01
4.8439e-11,4.1636e-19,2.0897e-09,1,0.27513,0.1854,0.089734,0.01
4.9151e-11,4.1791e-19,2.191e-09,1,0.2755,0.1854,0.090104,0.01
5.031e-11,4.2137e-19,2.2902e-09,1,0.27588,0.1854,0.090475,0.01
5.147e-11,4.2484e-19,2.3895e-09,1,0.27625,0.1854,0.090846,0.01
5.2629e-11,4.2831e-19,2.4887e-09,1,0.27662,0.1854,0.091217,0.01
5.3788e-11,4.3178e-19,2.588e-09,1,0.27699,0.1854,0.091588,0.01
5.4948e-11,4.3525e-19,2.6872e-09,1,0.27736,0.1854,0.091958,0.01
5.6107e-11,4.3872e-19,2.7865e-09,1,0.27773,0.1854,0.092329,0.01
5.7266e-11,4.4218e-19,2.8857e-09,1,0.2781,0.1854,0.0927,0.01
5.8426e-11,4.4565e-19,2.985e-09,1,0.27847,0.1854,0.093071,0.01
5.9585e-11,4.4912e-19,3.0842e-09,1,0.27884,0.1854,0.093442,0.01
6.0744e-11,4.5259e-19,3.1835e-09,1,0.27921,0.1854,0.093812,0.01
6.1904e-11,4.5606e-19,3.2827e-09,1,0.27958,0.1854,0.094183,0.01
6.3063e-11,4.5953e-19,3.382e-09,1,0.27995,0.1854,0.094554,0.01
6.4223e-11,4.6299e-19,3.4812e-09,1,0.28032,0.1854,0.094925,0.01
6.5382e-11,4.6646e-19,3.5805e-09,1,0.2807,0.1854,0.095296,0.01
6.6541e-11,4.6993e-19,3.6797e-09,1,0.28107,0.1854,0.095666,0.01
6.7815e-11,4.7746e-19,3.768e-09,1,0.28144,0.1854,0.096037,0.01
6.9122e-11,4.8618e-19,3.853e-09,1,0.28181,0.1854,0.096408,0.01
7.043e-11,4.9489e-19,3.938e-09,1,0.28218,0.1854,0.096779,0.01
7.1737e-11,5.0361e-19,4.0231e-09,1,0.28255,0.1854,0.09715,0.01
7.3044e-11,5.1232e-19,4.1081e-09,1,0.28292,0.1854,0.09752,0.01
7.4351e-11,5.2104e-19,4.1932e-09,1,0.28329,0.1854,0.097891,0.01
7.5658e-11,5.2975e-19,4.2782e-09,1,0.28366,0.1854,0.098262,0.01
7.6966e-11,5.3846e-19,4.3632e-09,1,0.28403,0.1854,0.098633,0.01
7.8273e-11,5.4718e-19,4.4483e-09,1,0.2844,0.1854,0.099004,0.01
7.958e-11,5.5589e-19,4.5333e-09,1,0.28477,0.1854,0.099374,0.01
8.0887e-11,5.6461e-19,4.6184e-09,1,0.28515,0.1854,0.099745,0.01
8.2195e-11,5.7332e-19,4.7034e-09,1,0.28552,0.1854,0.10012,0.01
8.3502e-11,5.8204e-19,4.7885e-09,1,0.28589,0.1854,0.10049,0.01
8.4809e-11,5.9075e-19,4.8735e-09,1,0.28626,0.1854,0.10086,0.01
8.6116e-11,5.9947e-19,4.9585e-09,1,0.28663,0.1854,0.10123,0.01
8.7317e-11,6.089e-19,5.0345e-09,1,0.287,0.1854,0.1016,0.01
8.8227e-11,6.2031e-19,5.0855e-09,1,0.28737,0.1854,0.10197,0.01
8.9138e-11,6.3172e-19,5.1365e-09,1,0.28774,0.1854,0.10234,0.01
8.9957e-11,6.4293e-19,5.1759e-09,1,0.28811,0.1854,0.10271,0.01
9.0707e-11,6.5399e-19,5.2066e-09,1,0.28848,0.1854,0.10308,0.01
9.1458e-11,6.6505e-19,5.2373e-09,1,0.28885,0.1854,0.10345,0.01
9.205e-11,6.7537e-19,5.231e-09,1,0.28922,0.1854,0.10382,0.01
9.2618e-11,6.8558e-19,5.2194e-09,1,0.28959,0.1854,0.10419,0.01
9.307e-11,6.9417e-19,5.1597e-09,1,0.28997,0.1854,0.10457,0.01
9.298e-11,6.9519e-19,4.8762e-09,1,0.29034,0.1854,0.10494,0.01
9.2891e-11,6.962e-19,4.5927e-09,1,0.29071,0.1854,0.10531,0.01
9.2801e-11,6.9722e-19,4.3092e-09,1,0.29108,0.1854,0.10568,0.01
9.2711e-11,6.9824e-19,4.0257e-09,1,0.29145,0.1854,0.10605,0.01
9.2622e-11,6.9926e-19,3.7422e-09,1,0.29182,0.1854,0.10642,0.01
9.2532e-11,7.0027e-19,3.4587e-09,1,0.29219,0.1854,0.10679,0.01
9.2442e-11,7.0129e-19,3.1752e-09,1,0.29256,0.1854,0.10716,0.01
9.2352e-11,7.0231e-19,2.8917e-09,1,0.29293,0.1854,0.10753,0.01
9.2263e-11,7.0333e-19,2.6082e-09,1,0.2933,0.1854,0.1079,0.01
9.2173e-11,7.0435e-19,2.3246e-09,1,0.29367,0.1854,0.10827,0.01
9.2083e-11,7.0536e-19,2.0411e-09,1,0.29404,0.1854,0.10864,0.01
9.1993e-11,7.0638e-19,1.7576e-09,1,0.29442,0.1854,0.10902,0.01
9.1904e-11,7.074e-19,1.4741e-09,1,0.29479,0.1854,0.10939,0.01
9.1814e-11,7.0842e-19,1.1906e-09,1,0.29516,0.1854,0.10976,0.01
9.1724e-11,7.0944e-19,9.0712e-10,1,0.29553,0.1854,0.11013,0.01
9.1847e-11,7.0474e-19,7.7751e-10,1,0.2959,0.1854,0.1105,0.01
9.2119e-11,6.9605e-19,7.5527e-10,1,0.29627,0.1854,0.11087,0.01
9.239e-11,6.8736e-19,7.3304e-10,1,0.29664,0.1854,0.11124,0.01
9.2662e-11,6.7867e-19,7.1081e-10,1,0.29701,0.1854,0.11161,0.01
9.2934e-11,6.6998e-19,6.8857e-10,1,0.29738,0.1854,0.11198,0.01
9.3205e-11,6.6129e-19,6.6634e-10,1,0.29775,0.1854,0.11235,0.01
9.3477e-11,6.526e-19,6.4411e-10,1,0.29812,0.1854,0.11272,0.01
9.3748e-11,6.4391e-19,6.2188e-10,1,0.29849,0.1854,0.11309,0.01
9.402e-11,6.3522e-19,5.9964e-10,1,0.29886,0.1854,0.11346,0.01
9.4291e-11,6.2654e-19,5.7741e-10,1,0.29924,0.1854,0.11384,0.01
9.4563e-11,6.1785e-19,5.5518e-10,1,0.29961,0.1854,0.11421,0.01
9.4834e-11,6.0916e-19,5.3294e-10,1,0.29998,0.1854,0.11458,0.01
9.5106e-11,6.0047e-19,5.1071e-10,1,0.30035,0.1854,0.11495,0.01
9.5377e-11,5.9178e-19,4.8848e-10,1,0.30072,0.1854,0.11532,0.01
9.5649e-11,5.8309e-19,4.6625e-10,1,0.30109,0.1854,0.11569,0.01
9.5921e-11,5.744e-19,4.4404e-10,1,0.30146,0.1854,0.11606,0.01
9.641e-11,5.6637e-19,4.4291e-10,1,0.30183,0.1854,0.11643,0.01
9.6898e-11,5.5833e-19,4.4179e-10,1,0.3022,0.1854,0.1168,0.01
9.7387e-11,5.503e-19,4.4067e-10,1,0.30257,0.1854,0.11717,0.01
9.7876e-11,5.4226e-19,4.3955e-10,1,0.30294,0.1854,0.11754,0.01
9.8365e-11,5.3422e-19,4.3842e-10,1,0.30331,0.1854,0.11791,0.01
9.8854e-11,5.2619e-19,4.373e-10,1,0.30369,0.1854,0.11829,0.01
9.9342e-11,5.1815e-19,4.3618e-10,1,0.30406,0.1854,0.11866,0.01
9.9831e-11,5.1012e-19,4.3505e-10,1,0.30443,0.1854,0.11903,0.01
1.0032e-10,5.0208e-19,4.3393e-10,1,0.3048,0.1854,0.1194,0.01
1.0081e-10,4.9405e-19,4.3281e-10,1,0.30517,0.1854,0.11977,0.01
1.013e-10,4.8601e-19,4.3169e-10,1,0.30554,0.1854,0.12014,0.01
1.0179e-10,4.7797e-19,4.3056e-10,1,0.30591,0.1854,0.12051,0.01
1.0228e-10,4.6994e-19,4.2944e-10,1,0.30628,0.1854,0.12088,0.01
1.0276e-10,4.619e-19,4.2832e-10,1,0.30665,0.1854,0.12125,0.01
1.0325e-10,4.5387e-19,4.2719e-10,1,0.30702,0.1854,0.12162,0.01
1.0378e-10,4.4697e-19,4.2697e-10,1,0.30739,0.1854,0.12199,0.01
1.0436e-10,4.4168e-19,4.2802e-10,1,0.30776,0.1854,0.12236,0.01
1.0494e-10,4.3639e-19,4.2907e-10,1,0.30813,0.1854,0.12273,0.01
1.0552e-10,4.3111e-19,4.3012e-10,1,0.30851,0.1854,0.12311,0.01
1.0611e-10,4.2582e-19,4.3117e-10,1,0.30888,0.1854,0.12348,0.01
1.0669e-10,4.2053e-19,4.3222e-10,1,0.30925,0.1854,0.12385,0.01
1.0727e-10,4.1524e-19,4.3327e-10,1,0.30962,0.1854,0.12422,0.01
1.0785e-10,4.0996e-19,4.3432e-10,1,0.30999,0.1854,0.12459,0.01
1.0843e-10,4.0467e-19,4.3537e-10,1,0.31036,0.1854,0.12496,0.01
1.0901e-10,3.9938e-19,4.3642e-10,1,0.31073,0.1854,0.12533,0.01
1.0959e-10,3.941e-19,4.3747e-10,1,0.3111,0.1854,0.1257,0.01
1.1017e-10,3.8881e-19,4.3852e-10,1,0.31147,0.1854,0.12607,0.01
1.1076e-10,3.8352e-19,4.3957e-10,1,0.31184,0.1854,0.12644,0.01
1.1134e-10,3.7824e-19,4.4062e-10,1,0.31221,0.1854,0.12681,0.01
1.1192e-10,3.7295e-19,4.4167e-10,1,0.31258,0.1854,0.12718,0.01
1.125e-10,3.6766e-19,4.4272e-10,1,0.31296,0.1854,0.12756,0.01
1.1311e-10,3.6408e-19,4.4426e-10,1,0.31333,0.1854,0.12793,0.01
1.1373e-10,3.6085e-19,4.459e-10,1,0.3137,0.1854,0.1283,0.01
1.1435e-10,3.5763e-19,4.4754e-10,1,0.31407,0.1854,0.12867,0.01
1.1496e-10,3.544e-19,4.4918e-10,1,0.31444,0.1854,0.12904,0.01
1.1558e-10,3.5118e-19,4.5082e-10,1,0.31481,0.1854,0.12941,0.01
1.162e-10,3.4795e-19,4.5246e-10,1,0.31518,0.1854,0.12978,0.01
1.1682e-10,3.4473e-19,4.541e-10,1,0.31555,0.1854,0.13015,0.01
1.1743e-10,3.4151e-19,4.5574e-10,1,0.31592,0.1854,0.13052,0.01
1.1805e-10,3.3828e-19,4.5738e-10,1,0.31629,0.1854,0.13089,0.01
1.1867e-10,3.3506e-19,4.5902e-10,1,0.31666,0.1854,0.13126,0.01
1.1929e-10,3.3183e-19,4.6066e-10,1,0.31703,0.1854,0.13163,0.01
1.199e-10,3.2861e-19,4.623e-10,1,0.3174,0.1854,0.132,0.01
1.2052e-10,3.2538e-19,4.6394e-10,1,0.31778,0.1854,0.13238,0.01
1.2114e-10,3.2216e-19,4.6558e-10,1,0.31815,0.1854,0.13275,0.01
1.2175e-10,3.1894e-19,4.6722e-10,1,0.31852,0.1854,0.13312,0.01
1.2237e-10,3.1592e-19,4.689e-10,1,0.31889,0.1854,0.13349,0.01
1.23e-10,3.136e-19,4.707e-10,1,0.31926,0.1854,0.13386,0.01
1.2362e-10,3.1127e-19,4.725e-10,1,0.31963,0.1854,0.13423,0.01
1.2424e-10,3.0906e-19,4.7433e-10,1,0.32,0.1854,0.1346,0.01
1.2487e-10,3.0694e-19,4.7618e-10,1,0.32037,0.1854,0.13497,0.01
1.2549e-10,3.0482e-19,4.7803e-10,1,0.32074,0.1854,0.13534,0.01
1.2611e-10,3.0287e-19,4.799e-10,1,0.32111,0.1854,0.13571,0.01
1.2674e-10,3.0095e-19,4.8179e-10,1,0.32148,0.1854,0.13608,0.01
1.2736e-10,2.9906e-19,4.8368e-10,1,0.32185,0.1854,0.13645,0.01
1.2799e-10,2.9733e-19,4.8559e-10,1,0.32223,0.1854,0.13683,0.01
1.2861e-10,2.956e-19,4.8751e-10,1,0.3226,0.1854,0.1372,0.01
1.2924e-10,2.9411e-19,4.8947e-10,1,0.32297,0.1854,0.13757,0.01
1.2986e-10,2.9294e-19,4.9148e-10,1,0.32334,0.1854,0.13794,0.01
1.3048e-10,2.9176e-19,4.9349e-10,1,0.32371,0.1854,0.13831,0.01
1.311e-10,2.9059e-19,4.955e-10,1,0.32408,0.1854,0.13868,0.01
1.3173e-10,2.8941e-19,4.975e-10,1,0.32445,0.1854,0.13905,0.01
1.3235e-10,2.8823e-19,4.9951e-10,1,0.32482,0.1854,0.13942,0.01
1.3297e-10,2.8706e-19,5.0152e-10,1,0.32519,0.1854,0.13979,0.01
1.336e-10,2.8588e-19,5.0353e-10,1,0.32556,0.1854,0.14016,0.01
1.3422e-10,2.8471e-19,5.0554e-10,1,0.32593,0.1854,0.14053,0.01
1.3484e-10,2.8353e-19,5.0755e-10,1,0.3263,0.1854,0.1409,0.01
1.3546e-10,2.8236e-19,5.0956e-10,1,0.32667,0.1854,0.14127,0.01
1.3609e-10,2.8118e-19,5.1156e-10,1,0.32705,0.1854,0.14165,0.01
1.3671e-10,2.8e-19,5.1357e-10,1,0.32742,0.1854,0.14202,0.01
1.3733e-10,2.7883e-19,5.1558e-10,1,0.32779,0.1854,0.14239,0.01
1.3795e-10,2.7798e-19,5.1762e-10,1,0.32816,0.1854,0.14276,0.01
1.3857e-10,2.7793e-19,5.1972e-10,1,0.32853,0.1854,0.14313,0.01
1.3918e-10,2.7788e-19,5.2183e-10,1,0.3289,0.1854,0.1435,0.01
1.3979e-10,2.7783e-19,5.2393e-10,1,0.32927,0.1854,0.14387,0.01
1.4041e-10,2.7778e-19,5.2604e-10,1,0.32964,0.1854,0.14424,0.01
1.4102e-10,2.7773e-19,5.2814e-10,1,0.33001,0.1854,0.14461,0.01
1.4163e-10,2.7768e-19,5.3025e-10,1,0.33038,0.1854,0.14498,0.01
1.4225e-10,2.7763e-19,5.3235e-10,1,0.33075,0.1854,0.14535,0.01
1.4286e-10,2.7757e-19,5.3446e-10,1,0.33112,0.1854,0.14572,0.01
1.4347e-10,2.7752e-19,5.3657e-10,1,0.3315,0.1854,0.1461,0.01
1.4409e-10,2.7747e-19,5.3867e-10,1,0.33187,0.1854,0.14647,0.01
1.447e-10,2.7742e-19,5.4078e-10,1,0.33224,0.1854,0.14684,0.01
1.4531e-10,2.7737e-19,5.4288e-10,1,0.33261,0.1854,0.14721,0.01
1.4593e-10,2.7732e-19,5.4499e-10,1,0.33298,0.1854,0.14758,0.01
1.4654e-10,2.7752e-19,5.471e-10,1,0.33335,0.1854,0.14795,0.01
1.4714e-10,2.7935e-19,5.4929e-10,1,0.33372,0.1854,0.14832,0.01
1.4774e-10,2.8117e-19,5.5147e-10,1,0.33409,0.1854,0.14869,0.01
1.4834e-10,2.83e-19,5.5365e-10,1,0.33446,0.1854,0.14906,0.01
1.4894e-10,2.8483e-19,5.5583e-10,1,0.33483,0.1854,0.14943,0.01
1.4954e-10,2.8665e-19,5.5802e-10,1,0.3352,0.1854,0.1498,0.01
1.5015e-10,2.8848e-19,5.602e-10,1,0.33557,0.1854,0.15017,0.01
1.5075e-10,2.9031e-19,5.6238e-10,1,0.33594,0.1854,0.15054,0.01
1.5135e-10,2.9213e-19,5.6457e-10,1,0.33632,0.1854,0.15092,0.01
1.5195e-10,2.9396e-19,5.6675e-10,1,0.33669,0.1854,0.15129,0.01
1.5255e-10,2.9579e-19,5.6893e-10,1,0.33706,0.1854,0.15166,0.01
1.5315e-10,2.9761e-19,5.7112e-10,1,0.33743,0.1854,0.15203,0.01
1.5376e-10,2.9944e-19,5.733e-10,1,0.3378,0.1854,0.1524,0.01
1.5436e-10,3.0127e-19,5.7548e-10,1,0.33817,0.1854,0.15277,0.01
1.5496e-10,3.0309e-19,5.7767e-10,1,0.33854,0.1854,0.15314,0.01
1.5555e-10,3.0853e-19,5.7995e-10,1,0.33891,0.1854,0.15351,0.01
1.5615e-10,3.1406e-19,5.8223e-10,1,0.33928,0.1854,0.15388,0.01
